2017-03-21-5-17-41p.m.,1490087861211,1001.9507,94.49828,3
2017-03-21-5-17-42p.m.,1490087862258,1001.8135,95.652954,3
2017-03-21-5-17-43p.m.,1490087863310,1001.76636,96.0493,3
2017-03-21-5-17-44p.m.,1490087864316,1001.7356,96.3056,3
2017-03-21-5-17-45p.m.,1490087865318,1001.7461,96.21841,3
2017-03-21-5-17-46p.m.,1490087866320,1001.7468,96.21312,3
2017-03-21-5-17-47p.m.,1490087867427,1001.7683,96.0308,3
2017-03-21-5-17-48p.m.,1490087868521,1001.71704,96.464134,3
2017-03-21-5-17-49p.m.,1490087869524,1001.7446,96.23161,3
2017-03-21-5-17-50p.m.,1490087870538,1001.7107,96.51698,3
2017-03-21-5-17-51p.m.,1490087871650,1001.73804,96.2871,3
2017-03-21-5-17-52p.m.,1490087872739,1001.7363,96.300316,3
2017-03-21-5-17-53p.m.,1490087873740,1001.7173,96.461494,3
2017-03-21-5-17-54p.m.,1490087874743,1001.73975,96.27125,3
2017-03-21-5-17-55p.m.,1490087875746,1001.75586,96.13649,3
2017-03-21-5-17-56p.m.,1490087876749,1001.75684,96.12857,3
2017-03-21-5-17-57p.m.,1490087877753,1001.75244,96.16556,3
2017-03-21-5-17-58p.m.,1490087878768,1001.72656,96.382225,3
2017-03-21-5-17-59p.m.,1490087879859,1001.7446,96.23161,3
2017-03-21-5-18-00p.m.,1490087880861,1001.7549,96.14442,3
2017-03-21-5-18-01p.m.,1490087881868,1001.74927,96.19198,3
2017-03-21-5-18-02p.m.,1490087882965,1001.70264,96.58304,3
2017-03-21-5-18-03p.m.,1490087883967,1001.6819,96.75743,3
2017-03-21-5-18-04p.m.,1490087884967,1001.6992,96.61211,3
2017-03-21-5-18-05p.m.,1490087885971,1001.66113,96.931816,3
2017-03-21-5-18-06p.m.,1490087886974,1001.6948,96.64909,3
2017-03-21-5-18-07p.m.,1490087887983,1001.7053,96.5619,3
2017-03-21-5-18-09p.m.,1490087889096,1001.6931,96.66495,3
2017-03-21-5-18-10p.m.,1490087890185,1001.7102,96.51962,3
2017-03-21-5-18-11p.m.,1490087891283,1001.71387,96.490555,3
2017-03-21-5-18-12p.m.,1490087892289,1001.7009,96.59889,3
2017-03-21-5-18-13p.m.,1490087893386,1001.7031,96.5804,3
2017-03-21-5-18-14p.m.,1490087894385,1001.7129,96.49848,3
2017-03-21-5-18-15p.m.,1490087895389,1001.73755,96.28975,3
2017-03-21-5-18-16p.m.,1490087896392,1001.7324,96.33466,3
2017-03-21-5-18-17p.m.,1490087897491,1001.6963,96.63589,3
2017-03-21-5-18-18p.m.,1490087898494,1001.74585,96.22105,3
2017-03-21-5-18-19p.m.,1490087899498,1001.7383,96.28446,3
2017-03-21-5-18-20p.m.,1490087900505,1001.74805,96.20255,3
2017-03-21-5-18-21p.m.,1490087901507,1001.7295,96.358444,3
2017-03-21-5-18-22p.m.,1490087902509,1001.7373,96.29239,3
2017-03-21-5-18-23p.m.,1490087903516,1001.75195,96.170845,3
2017-03-21-5-18-24p.m.,1490087904518,1001.76025,96.0995,3
2017-03-21-5-18-25p.m.,1490087905518,1001.7988,95.774506,3
2017-03-21-5-18-26p.m.,1490087906523,1001.79614,95.79828,3
2017-03-21-5-18-27p.m.,1490087907523,1001.7605,96.09686,3
2017-03-21-5-18-28p.m.,1490087908527,1001.7385,96.28182,3
