2017-03-21-5-17-42p.m.,1490087862939,1490087852383,2017-03-21-5-17-32p.m.,network,1.2979376,103.7715967,22.105,-1.0,-1.0,-1.0
2017-03-21-5-17-49p.m.,1490087869218,1490087869078,2017-03-21-5-17-49p.m.,gps,1.298022216709141,103.7717606194122,16.0,51.058211134092886,285.3526,0.7960424
2017-03-21-5-17-59p.m.,1490087879183,1490087879000,2017-03-21-5-17-59p.m.,gps,1.297985842598817,103.77165744410429,12.0,40.70697782849214,-1.0,0.0
2017-03-21-5-18-09p.m.,1490087889187,1490087889000,2017-03-21-5-18-09p.m.,gps,1.2979321286623,103.771636354505,8.0,48.38445288032831,-1.0,0.0
2017-03-21-5-18-19p.m.,1490087899205,1490087899000,2017-03-21-5-18-19p.m.,gps,1.2979307234902169,103.77164827173964,12.0,42.164619110799336,-1.0,0.0
2017-03-21-5-18-29p.m.,1490087909171,1490087909000,2017-03-21-5-18-29p.m.,gps,1.2979830653637876,103.77173462542757,8.0,42.14296589664896,-1.0,0.0
2017-03-21-5-18-39p.m.,1490087919154,1490087919000,2017-03-21-5-18-39p.m.,gps,1.2979830653637876,103.77173462542757,12.0,41.77786293226405,-1.0,0.0
2017-03-21-5-18-49p.m.,1490087929181,1490087929000,2017-03-21-5-18-49p.m.,gps,1.2979830653637876,103.77173462542757,16.0,41.204433425024334,-1.0,0.0
2017-03-21-5-18-59p.m.,1490087939196,1490087939000,2017-03-21-5-18-59p.m.,gps,1.2979830653637876,103.77173462542757,8.0,40.7013718029877,-1.0,0.0
2017-03-21-5-19-09p.m.,1490087949204,1490087949000,2017-03-21-5-19-09p.m.,gps,1.2979830653637876,103.77173462542757,8.0,40.606226856476475,-1.0,0.0
2017-03-21-5-19-19p.m.,1490087959181,1490087959000,2017-03-21-5-19-19p.m.,gps,1.2979830653637876,103.77173462542757,12.0,40.33249539399921,-1.0,0.0
2017-03-21-5-19-29p.m.,1490087969169,1490087969000,2017-03-21-5-19-29p.m.,gps,1.2980879482144179,103.77173575751094,8.0,39.987932818237496,-1.0,0.0
2017-03-21-5-19-39p.m.,1490087979171,1490087979000,2017-03-21-5-19-39p.m.,gps,1.2980879482144179,103.77173575751094,8.0,40.30684086238637,-1.0,0.0
2017-03-21-5-19-49p.m.,1490087989177,1490087989000,2017-03-21-5-19-49p.m.,gps,1.2980879482144179,103.77173575751094,12.0,41.171644193142335,-1.0,0.0
2017-03-21-5-19-59p.m.,1490087999164,1490087999000,2017-03-21-5-19-59p.m.,gps,1.2980879482144179,103.77173575751094,16.0,42.05388077511044,-1.0,0.0
2017-03-21-5-20-09p.m.,1490088009164,1490088009000,2017-03-21-5-20-09p.m.,gps,1.2980662798005307,103.77164000493629,16.0,43.106237218049834,-1.0,0.0
2017-03-21-5-20-19p.m.,1490088019195,1490088019000,2017-03-21-5-20-19p.m.,gps,1.2980663618391781,103.77154577347527,12.0,43.27449331754471,-1.0,0.0
2017-03-21-5-20-29p.m.,1490088029167,1490088029000,2017-03-21-5-20-29p.m.,gps,1.2979763309403485,103.77137833949322,16.0,44.096163359238396,-1.0,0.0
2017-03-21-5-20-39p.m.,1490088039165,1490088039000,2017-03-21-5-20-39p.m.,gps,1.2978862606834884,103.77134381612721,12.0,45.337193295525445,-1.0,0.0
2017-03-21-5-20-49p.m.,1490088049176,1490088049000,2017-03-21-5-20-49p.m.,gps,1.2978862606834884,103.77134381612721,6.0,46.00551455637904,-1.0,0.0
2017-03-21-5-20-59p.m.,1490088059167,1490088059000,2017-03-21-5-20-59p.m.,gps,1.2978862606834884,103.77134381612721,8.0,47.969283621742775,-1.0,0.0
2017-03-21-5-21-09p.m.,1490088069159,1490088069000,2017-03-21-5-21-09p.m.,gps,1.2978862606834884,103.77134381612721,8.0,48.699887292235026,-1.0,0.0
2017-03-21-5-21-19p.m.,1490088079168,1490088079000,2017-03-21-5-21-19p.m.,gps,1.2979481361220522,103.77133856725972,6.0,49.4312565502431,-1.0,0.0
2017-03-21-5-21-29p.m.,1490088089172,1490088089000,2017-03-21-5-21-29p.m.,gps,1.2979481361220522,103.77133856725972,8.0,50.26889757547507,-1.0,0.0
2017-03-21-5-21-39p.m.,1490088099175,1490088099000,2017-03-21-5-21-39p.m.,gps,1.2979481361220522,103.77133856725972,12.0,51.13688642109588,-1.0,0.0
2017-03-21-5-21-49p.m.,1490088109154,1490088109000,2017-03-21-5-21-49p.m.,gps,1.2978577327952514,103.77134007379665,12.0,52.005549705593054,-1.0,0.0
2017-03-21-5-21-59p.m.,1490088119188,1490088119000,2017-03-21-5-21-59p.m.,gps,1.2978577327952514,103.77134007379665,16.0,53.355903585037204,-1.0,0.0
2017-03-21-5-22-09p.m.,1490088129161,1490088129000,2017-03-21-5-22-09p.m.,gps,1.2978577327952514,103.77134007379665,12.0,55.54208662619733,-1.0,0.0
2017-03-21-5-22-19p.m.,1490088139162,1490088139000,2017-03-21-5-22-19p.m.,gps,1.2977842098847707,103.77139676430275,12.0,56.16975362376133,-1.0,0.0
2017-03-21-5-22-29p.m.,1490088149184,1490088149000,2017-03-21-5-22-29p.m.,gps,1.2977842098847707,103.77139676430275,12.0,55.942254861637174,-1.0,0.0
2017-03-21-5-22-39p.m.,1490088159162,1490088159000,2017-03-21-5-22-39p.m.,gps,1.2977842098847707,103.77139676430275,8.0,55.241167276284074,-1.0,0.0
