2017-03-29-12-22-58PM,1490761378346,1009.83496,28.4705,3
2017-03-29-12-22-59PM,1490761379362,1009.805,28.721518,3
2017-03-29-12-23-00PM,1490761380391,1009.6551,29.971313,3
2017-03-29-12-23-01PM,1490761381417,1009.775,28.96989,3
2017-03-29-12-23-02PM,1490761382432,1009.745,29.220907,3
2017-03-29-12-23-03PM,1490761383434,1009.69507,29.638386,3
2017-03-29-12-23-04PM,1490761384434,1009.48517,31.390213,3
2017-03-29-12-23-05PM,1490761385442,1009.54517,30.890823,3
2017-03-29-12-23-06PM,1490761386449,1009.4552,31.64123,3
2017-03-29-12-23-07PM,1490761387450,1009.4252,31.892246,3
2017-03-29-12-23-08PM,1490761388470,1009.36523,32.391636,3
2017-03-29-12-23-09PM,1490761389470,1009.3952,32.14326,3
2017-03-29-12-23-10PM,1490761390471,1009.3053,32.89367,3
2017-03-29-12-23-11PM,1490761391501,1009.3053,32.89367,3
2017-03-29-12-23-12PM,1490761392520,1009.2553,33.311146,3
2017-03-29-12-23-13PM,1490761393533,1009.2853,33.06013,3
2017-03-29-12-23-14PM,1490761394534,1009.10535,34.563583,3
2017-03-29-12-23-15PM,1490761395553,1009.22534,33.562164,3
2017-03-29-12-23-16PM,1490761396593,1009.22534,33.562164,3
2017-03-29-12-23-17PM,1490761397639,1009.1953,33.81318,3
2017-03-29-12-23-18PM,1490761398672,1009.5951,30.473345,3
2017-03-29-12-23-19PM,1490761399703,1009.1354,34.31257,3
2017-03-29-12-23-20PM,1490761400716,1009.2853,33.06013,3
2017-03-29-12-23-21PM,1490761401717,1009.36523,32.391636,3
2017-03-29-12-23-22PM,1490761402739,1009.33527,32.64265,3
2017-03-29-12-23-23PM,1490761403775,1009.4252,31.892246,3
2017-03-29-12-23-24PM,1490761404784,1009.33527,32.64265,3
2017-03-29-12-23-25PM,1490761405785,1009.51514,31.14184,3
2017-03-29-12-23-26PM,1490761406786,1009.51514,31.14184,3
2017-03-29-12-23-27PM,1490761407814,1009.66504,29.889402,3
2017-03-29-12-23-28PM,1490761408831,1009.6351,30.140419,3
2017-03-29-12-23-29PM,1490761409885,1009.54517,30.890823,3
2017-03-29-12-23-30PM,1490761410917,1009.6351,30.140419,3
2017-03-29-12-23-31PM,1490761411923,1009.57513,30.639809,3
2017-03-29-12-23-32PM,1490761412942,1009.54517,30.890823,3
2017-03-29-12-23-33PM,1490761413994,1009.66504,29.889402,3
2017-03-29-12-23-35PM,1490761415011,1009.78503,28.887981,3
2017-03-29-12-23-36PM,1490761416045,1008.95544,35.81602,3
2017-03-29-12-23-37PM,1490761417070,1009.6351,30.140419,3
2017-03-29-12-23-38PM,1490761418071,1009.815,28.636965,3
2017-03-29-12-23-39PM,1490761419080,1009.78503,28.887981,3
2017-03-29-12-23-40PM,1490761420090,1009.755,29.138996,3
2017-03-29-12-23-41PM,1490761421126,1009.83496,28.4705,3
2017-03-29-12-23-42PM,1490761422132,1009.815,28.636965,3
2017-03-29-12-23-43PM,1490761423143,1009.755,29.138996,3
2017-03-29-12-23-44PM,1490761424156,1009.72504,29.387371,3
2017-03-29-12-23-45PM,1490761425185,1009.78503,28.887981,3
2017-03-29-12-23-46PM,1490761426194,1009.755,29.138996,3
2017-03-29-12-23-47PM,1490761427205,1009.78503,28.887981,3
2017-03-29-12-23-48PM,1490761428207,1009.78503,28.887981,3
2017-03-29-12-23-49PM,1490761429215,1009.72504,29.387371,3
2017-03-29-12-23-50PM,1490761430226,1010.80444,20.379858,3
2017-03-29-12-23-51PM,1490761431233,1009.815,28.636965,3
2017-03-29-12-23-52PM,1490761432234,1009.845,28.385948,3
2017-03-29-12-23-53PM,1490761433246,1009.755,29.138996,3
2017-03-29-12-23-54PM,1490761434250,1009.755,29.138996,3
2017-03-29-12-23-55PM,1490761435274,1009.87494,28.137575,3
2017-03-29-12-23-56PM,1490761436298,1009.78503,28.887981,3
2017-03-29-12-23-57PM,1490761437304,1009.755,29.138996,3
2017-03-29-12-23-58PM,1490761438320,1009.66504,29.889402,3
2017-03-29-12-23-59PM,1490761439342,1009.72504,29.387371,3
2017-03-29-12-24-00PM,1490761440365,1009.66504,29.889402,3
2017-03-29-12-24-01PM,1490761441373,1009.815,28.636965,3
2017-03-29-12-24-02PM,1490761442377,1009.78503,28.887981,3
2017-03-29-12-24-03PM,1490761443388,1009.78503,28.887981,3
2017-03-29-12-24-04PM,1490761444398,1009.9049,27.886559,3
2017-03-29-12-24-05PM,1490761445416,1009.93494,27.635542,3
2017-03-29-12-24-06PM,1490761446435,1009.9049,27.886559,3
2017-03-29-12-24-07PM,1490761447452,1009.93494,27.635542,3
2017-03-29-12-24-08PM,1490761448456,1009.78503,28.887981,3
2017-03-29-12-24-09PM,1490761449464,1009.755,29.138996,3
2017-03-29-12-24-10PM,1490761450466,1009.845,28.385948,3
2017-03-29-12-24-11PM,1490761451472,1009.78503,28.887981,3
2017-03-29-12-24-12PM,1490761452485,1009.52515,31.057287,3
2017-03-29-12-24-13PM,1490761453541,1009.78503,28.887981,3
2017-03-29-12-24-14PM,1490761454572,1009.755,29.138996,3
2017-03-29-12-24-15PM,1490761455572,1009.845,28.385948,3
2017-03-29-12-24-16PM,1490761456578,1009.7051,29.553833,3
2017-03-29-12-24-17PM,1490761457598,1009.78503,28.887981,3
2017-03-29-12-24-18PM,1490761458600,1009.82495,28.555054,3
2017-03-29-12-24-19PM,1490761459600,1009.815,28.636965,3
