2017-03-23-10-03-28a.m.,1490234608239,1490234607921,2017-03-23-10-03-27a.m.,network,1.3728458,103.8958666,22.889,-1.0,-1.0,-1.0
2017-03-23-10-03-44a.m.,1490234624343,1490234621911,2017-03-23-10-03-41a.m.,network,1.3728458,103.8958666,22.094,-1.0,-1.0,-1.0
2017-03-23-10-04-04a.m.,1490234644181,1490234635889,2017-03-23-10-03-55a.m.,network,1.3728458,103.8958666,22.067,-1.0,-1.0,-1.0
2017-03-23-10-04-24a.m.,1490234664581,1490234663824,2017-03-23-10-04-23a.m.,network,1.3728458,103.8958666,22.053,-1.0,-1.0,-1.0
2017-03-23-10-04-44a.m.,1490234684577,1490234677794,2017-03-23-10-04-37a.m.,network,1.3728458,103.8958666,22.035,-1.0,-1.0,-1.0
2017-03-23-10-05-05a.m.,1490234705629,1490234691775,2017-03-23-10-04-51a.m.,network,1.3728458,103.8958666,22.1,-1.0,-1.0,-1.0
2017-03-23-10-05-25a.m.,1490234725650,1490234719720,2017-03-23-10-05-19a.m.,network,1.3728458,103.8958666,22.059,-1.0,-1.0,-1.0
2017-03-23-10-05-45a.m.,1490234745651,1490234733677,2017-03-23-10-05-33a.m.,network,1.3728458,103.8958666,22.067,-1.0,-1.0,-1.0
2017-03-23-10-06-05a.m.,1490234765826,1490234761627,2017-03-23-10-06-01a.m.,network,1.3728458,103.8958666,22.064,-1.0,-1.0,-1.0
2017-03-23-10-06-25a.m.,1490234785955,1490234785634,2017-03-23-10-06-25a.m.,network,1.3728458,103.8958666,22.05,-1.0,-1.0,-1.0
2017-03-23-10-06-45a.m.,1490234805985,1490234805661,2017-03-23-10-06-45a.m.,network,1.3728458,103.8958666,22.899,-1.0,-1.0,-1.0
2017-03-23-10-07-07a.m.,1490234827091,1490234825680,2017-03-23-10-07-05a.m.,network,1.3728458,103.8958666,22.051,-1.0,-1.0,-1.0
2017-03-23-10-07-27a.m.,1490234847004,1490234845670,2017-03-23-10-07-25a.m.,network,1.3728458,103.8958666,22.087,-1.0,-1.0,-1.0
2017-03-23-10-07-47a.m.,1490234867086,1490234865689,2017-03-23-10-07-45a.m.,network,1.3728458,103.8958666,22.069,-1.0,-1.0,-1.0
2017-03-23-10-08-07a.m.,1490234887158,1490234885751,2017-03-23-10-08-05a.m.,network,1.3728458,103.8958666,22.065,-1.0,-1.0,-1.0
2017-03-23-10-08-27a.m.,1490234907139,1490234905758,2017-03-23-10-08-25a.m.,network,1.3728458,103.8958666,22.833,-1.0,-1.0,-1.0
2017-03-23-10-08-47a.m.,1490234927132,1490234925775,2017-03-23-10-08-45a.m.,network,1.3728458,103.8958666,22.055,-1.0,-1.0,-1.0
