108,1.49E+12,2017-01-25-6-32-35AM,638
109,1.49E+12,2017-01-25-6-32-35AM,603
110,1.49E+12,2017-01-25-6-32-35AM,592
111,1.49E+12,2017-01-25-6-32-36AM,582
112,1.49E+12,2017-01-25-6-32-36AM,584
113,1.49E+12,2017-01-25-6-32-36AM,614
114,1.49E+12,2017-01-25-6-32-36AM,635
115,1.49E+12,2017-01-25-6-32-36AM,612
116,1.49E+12,2017-01-25-6-32-36AM,582
117,1.49E+12,2017-01-25-6-32-37AM,488
118,1.49E+12,2017-01-25-6-32-37AM,472
119,1.49E+12,2017-01-25-6-32-37AM,572
120,1.49E+12,2017-01-25-6-32-37AM,621
121,1.49E+12,2017-01-25-6-32-37AM,267
122,1.49E+12,2017-01-25-6-32-38AM,259
123,1.49E+12,2017-01-25-6-32-38AM,394
124,1.49E+12,2017-01-25-6-32-38AM,616
125,1.49E+12,2017-01-25-6-32-38AM,633
126,1.49E+12,2017-01-25-6-32-38AM,643
127,1.49E+12,2017-01-25-6-32-38AM,650
128,1.49E+12,2017-01-25-6-32-39AM,635
129,1.49E+12,2017-01-25-6-32-39AM,620
130,1.49E+12,2017-01-25-6-32-39AM,566
131,1.49E+12,2017-01-25-6-32-39AM,612
132,1.49E+12,2017-01-25-6-32-39AM,622
133,1.49E+12,2017-01-25-6-32-40AM,619
134,1.49E+12,2017-01-25-6-32-40AM,537
135,1.49E+12,2017-01-25-6-32-40AM,476
136,1.49E+12,2017-01-25-6-32-40AM,495
137,1.49E+12,2017-01-25-6-32-40AM,592
138,1.49E+12,2017-01-25-6-32-40AM,642
139,1.49E+12,2017-01-25-6-32-41AM,603
140,1.49E+12,2017-01-25-6-32-41AM,671
141,1.49E+12,2017-01-25-6-32-41AM,708
142,1.49E+12,2017-01-25-6-32-41AM,678
143,1.49E+12,2017-01-25-6-32-41AM,591
144,1.49E+12,2017-01-25-6-32-41AM,585
145,1.49E+12,2017-01-25-6-32-42AM,619
146,1.49E+12,2017-01-25-6-32-42AM,715
147,1.49E+12,2017-01-25-6-32-42AM,733
148,1.49E+12,2017-01-25-6-32-42AM,739
149,1.49E+12,2017-01-25-6-32-42AM,654
150,1.49E+12,2017-01-25-6-32-43AM,673
151,1.49E+12,2017-01-25-6-32-43AM,729
152,1.49E+12,2017-01-25-6-32-43AM,681
153,1.49E+12,2017-01-25-6-32-43AM,721
154,1.49E+12,2017-01-25-6-32-43AM,742
155,1.49E+12,2017-01-25-6-32-43AM,738
156,1.49E+12,2017-01-25-6-32-44AM,724
157,1.49E+12,2017-01-25-6-32-44AM,736
158,1.49E+12,2017-01-25-6-32-44AM,739
159,1.49E+12,2017-01-25-6-32-44AM,728
160,1.49E+12,2017-01-25-6-32-44AM,727
161,1.49E+12,2017-01-25-6-32-45AM,730
162,1.49E+12,2017-01-25-6-32-45AM,714
163,1.49E+12,2017-01-25-6-32-45AM,653
164,1.49E+12,2017-01-25-6-32-45AM,459
165,1.49E+12,2017-01-25-6-32-45AM,499
166,1.49E+12,2017-01-25-6-32-45AM,399
167,1.49E+12,2017-01-25-6-32-46AM,314
168,1.49E+12,2017-01-25-6-32-46AM,368
169,1.49E+12,2017-01-25-6-32-46AM,338
170,1.49E+12,2017-01-25-6-32-46AM,311
171,1.49E+12,2017-01-25-6-32-46AM,387
172,1.49E+12,2017-01-25-6-32-47AM,406
173,1.49E+12,2017-01-25-6-32-47AM,408
174,1.49E+12,2017-01-25-6-32-47AM,319
175,1.49E+12,2017-01-25-6-32-47AM,229
176,1.49E+12,2017-01-25-6-32-47AM,230
177,1.49E+12,2017-01-25-6-32-47AM,246
178,1.49E+12,2017-01-25-6-32-48AM,251
179,1.49E+12,2017-01-25-6-32-48AM,257
180,1.49E+12,2017-01-25-6-32-48AM,256
181,1.49E+12,2017-01-25-6-32-48AM,247
182,1.49E+12,2017-01-25-6-32-48AM,255
183,1.49E+12,2017-01-25-6-32-49AM,353
184,1.49E+12,2017-01-25-6-32-49AM,355
185,1.49E+12,2017-01-25-6-32-49AM,335
186,1.49E+12,2017-01-25-6-32-49AM,328
187,1.49E+12,2017-01-25-6-32-49AM,315
188,1.49E+12,2017-01-25-6-32-49AM,242
189,1.49E+12,2017-01-25-6-32-50AM,193
190,1.49E+12,2017-01-25-6-32-50AM,162
191,1.49E+12,2017-01-25-6-32-50AM,187
192,1.49E+12,2017-01-25-6-32-50AM,189
193,1.49E+12,2017-01-25-6-32-50AM,207
194,1.49E+12,2017-01-25-6-32-51AM,151
195,1.49E+12,2017-01-25-6-32-51AM,172
196,1.49E+12,2017-01-25-6-32-51AM,157
197,1.49E+12,2017-01-25-6-32-51AM,162
198,1.49E+12,2017-01-25-6-32-51AM,171
199,1.49E+12,2017-01-25-6-32-51AM,161
200,1.49E+12,2017-01-25-6-32-52AM,129
201,1.49E+12,2017-01-25-6-32-52AM,130
202,1.49E+12,2017-01-25-6-32-52AM,126
203,1.49E+12,2017-01-25-6-32-52AM,130
204,1.49E+12,2017-01-25-6-32-52AM,136
